ts,"Weather forecast for wind direction at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_direction | 128270","Weather forecast for the precipitation amount for the coming 1 hour at Bornholm | 9F7P/00/00/MET-Norway/forecast/precipitation_amount_acc | 128238","Weather forecast for the relativehumidity amount  at Bornholm | 9F7P/00/00/MET-Norway/forecast/relative_humidity_2m | 128254","Weather forecast for wind speed at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_speed | 128286","Weather forecast for the air temperature at Bornholm | 9F7P/00/00/MET-Norway/forecast/air_temperature_2m | 128190"
"2023-09-05 15:00:00",226.75973511,0,0.67796683,2.91156983,294.16799927
"2023-09-05 16:00:00",223.25010681,0,0.70605874,2.42199397,293.80426025
"2023-09-05 17:00:00",230.93780518,0,0.75349891,1.63405132,292.88919067
"2023-09-05 18:00:00",281.35211182,0,0.80338049,1.41638184,291.1647644
"2023-09-05 19:00:00",268.47866821,0,0.85574925,0.61789513,289.96890259
"2023-09-05 20:00:00",277.55496216,0,0.87845421,0.69949609,289.22238159
"2023-09-05 21:00:00",304.27398682,0,0.89145434,1.0422014,288.62115479
"2023-09-05 22:00:00",335.11764526,0,0.90643817,1.27931595,287.88250732
"2023-09-05 23:00:00",338.01742554,0,0.90855891,1.3485229,287.18695068
"2023-09-06 00:00:00",357.09381104,0,0.89033997,1.68855226,287.3835144
"2023-09-06 01:00:00",12.81270313,0,0.94171715,1.62949252,286.78106689
"2023-09-06 02:00:00",19.97061157,0,0.95378709,1.4018234,286.36016846
"2023-09-06 03:00:00",22.92202377,0,0.93300462,1.20618892,286.32565308
"2023-09-06 04:00:00",30.31311035,0,0.94676733,1.22739995,285.86938477
"2023-09-06 05:00:00",24.84482956,0,0.94395959,1.36574256,285.9548645
"2023-09-06 06:00:00",21.36906242,0,0.89243066,0.74162227,288.06341553
"2023-09-06 07:00:00",42.95397186,0,0.79228771,1.83910561,290.82553101
"2023-09-06 08:00:00",47.36137009,0,0.71272802,1.90627432,292.2769165
"2023-09-06 09:00:00",41.78160477,0,0.65395081,2.34792852,293.5397644
"2023-09-06 10:00:00",50.57828522,0,0.61255336,1.56082177,294.16564941
"2023-09-06 11:00:00",49.89907455,0,0.61636782,1.66722441,294.66397095
"2023-09-06 12:00:00",43.90657425,0,0.58259976,1.9070971,295.33929443
"2023-09-06 13:00:00",46.28973007,0,0.59886551,2.60191488,294.53182983
"2023-09-06 14:00:00",41.40962219,0,0.68030167,2.38198352,293.5776062
"2023-09-06 15:00:00",50.89086914,0,0.72703928,3.18955827,292.34823608
"2023-09-06 16:00:00",54.98497391,0,0.81773746,3.27567005,291.13647461
"2023-09-06 17:00:00",61.32859421,0,0.89615202,3.45507622,290.06835938
"2023-09-06 18:00:00",60.45376968,0,0.97331601,1.84736156,288.97961426
"2023-09-06 19:00:00",61.91408157,0,0.98814821,2.25831389,288.65701294
"2023-09-06 20:00:00",69.96935272,0,0.99150556,2.89160371,288.86056519
"2023-09-06 21:00:00",77.41518402,0,0.98091626,3.37557983,289.32235718
"2023-09-06 22:00:00",79.55558014,0.00018311,0.96834284,3.13490748,289.49609375
"2023-09-06 23:00:00",84.9225235,0.00024414,0.96016407,3.20947075,289.61444092
"2023-09-07 00:00:00",88.13303375,0,0.95816493,3.33355594,289.44436646
"2023-09-07 01:00:00",97.06251526,0.00061035,0.94370008,3.34844661,289.38192749
"2023-09-07 02:00:00",94.99526215,0.00085449,0.9466908,3.07098341,289.17758179
"2023-09-07 03:00:00",95.4866333,0,0.96443677,2.85975766,288.95779419
"2023-09-07 04:00:00",97.21245575,0.00006104,0.9708913,2.93612623,289.05758667
"2023-09-07 05:00:00",93.78148651,0.00006104,0.95221454,2.95043898,289.47137451
"2023-09-07 06:00:00",88.2122879,0,0.91507494,2.84857154,290.01187134
"2023-09-07 07:00:00",88.53910065,0,0.87131298,2.68411779,291.03579712
"2023-09-07 08:00:00",90.83031464,0,0.81139135,2.366503,292.00390625
"2023-09-07 09:00:00",101.34553528,0,0.76723182,2.63951564,292.80914307
"2023-09-07 10:00:00",99.55646515,0,0.74550277,2.4187386,293.42486572
"2023-09-07 11:00:00",104.25304413,0,0.72839707,2.36005259,293.86636353
"2023-09-07 12:00:00",88.33609009,0,0.69784862,2.78770351,294.23666382
"2023-09-07 13:00:00",94.20552826,0,0.68950194,2.29208517,294.15533447
"2023-09-07 14:00:00",92.23443604,0,0.68554997,1.92572784,294.26031494
"2023-09-07 15:00:00",73.46881104,0,0.72737443,1.84016991,293.51824951
"2023-09-07 16:00:00",63.28919983,0,0.81195414,2.08802319,292.49255371
"2023-09-07 17:00:00",68.35216522,0,0.90915298,1.77514887,291.07650757
"2023-09-07 18:00:00",74.0485611,0,0.99916512,1.19840324,289.44924927
"2023-09-07 19:00:00",60.73628616,0.00012207,1.00000441,1.32877219,288.71069336
"2023-09-07 20:00:00",47.3697052,0.00488281,1.00000465,1.26845133,287.76239014
"2023-09-07 21:00:00",342.01620483,0,1.00000501,1.00867784,287.45999146
"2023-09-07 22:00:00",69.86076355,0.00537109,0.9859671,0.86861265,287.85275269
"2023-09-07 23:00:00",91.45322418,0.00537109,0.97009814,0.93512541,288.08920288
"2023-09-08 00:00:00",89.46131134,0,0.9610042,1.08908021,288.27877808
"2023-09-08 01:00:00",97.68795013,0,0.95873082,0.9981007,288.08129883
"2023-09-08 02:00:00",89.42995453,0,0.95979881,1.02801871,287.83654785
"2023-09-08 03:00:00",114.02372742,0,0.96118784,0.98549849,287.5881958
"2023-09-08 04:00:00",131.83633423,0,0.96373618,1.09982419,287.50210571
"2023-09-08 05:00:00",153.90699768,0,0.96271324,0.91012645,287.86227417
"2023-09-08 06:00:00",192.58596802,0,0.88367212,0.97247857,290.59921265
"2023-09-08 07:00:00",260.29690552,0,0.85034662,0.06313834,292.79385376
"2023-09-08 08:00:00",195.19537354,0,0.68352222,1.06100202,295.30502319
"2023-09-08 09:00:00",174.98522949,0,0.63379347,1.32505274,296.28765869
"2023-09-08 10:00:00",192.90667725,0,0.58607894,1.74800074,296.79772949
"2023-09-08 11:00:00",201.970047,0,0.56377017,1.88017952,297.11437988
"2023-09-08 12:00:00",188.09382629,0,0.54719889,1.50126338,297.30618286
"2023-09-08 13:00:00",183.171875,0,0.53282475,1.51816964,297.55047607
"2023-09-08 14:00:00",183.57821655,0,0.5307191,1.39619172,297.4041748
"2023-09-08 15:00:00",172.71931458,0,0.5526917,1.13534904,296.85650635
"2023-09-08 16:00:00",132.99263,0,0.63351798,1.04674351,295.83200073
"2023-09-08 17:00:00",102.12518311,0,0.75484139,0.81375617,293.9758606
"2023-09-08 18:00:00",104.09557343,0,0.71635908,1.40762866,292.31231689
"2023-09-08 19:00:00",112.52424622,0,0.70827222,1.67044723,291.16690063
"2023-09-08 20:00:00",124.8598938,0,0.77963793,1.74828994,290.13131714
"2023-09-08 21:00:00",146.10269165,0,0.78793895,1.77416933,289.75723267
"2023-09-08 22:00:00",140.67996216,0,0.87114549,1.87151754,289.35290527
"2023-09-08 23:00:00",138.91427612,0,0.87737155,2.12892509,289.47122192
"2023-09-09 00:00:00",130.43798828,0,0.92185116,1.78657377,289.67651367
"2023-09-09 01:00:00",142.52432251,0,0.94962204,1.55227041,289.01107788
"2023-09-09 02:00:00",151.72782898,0,0.9362095,1.47453701,288.46237183
"2023-09-09 03:00:00",145.29058838,0,0.91748768,1.6765027,288.5612793
"2023-09-09 04:00:00",144.98472595,0,0.91031611,1.56243384,288.17907715
"2023-09-09 05:00:00",147.34475708,0,0.92646015,1.71574676,288.11190796
"2023-09-09 06:00:00",140.7890625,0,0.83605188,1.65382433,290.61743164
"2023-09-09 07:00:00",156.10261536,0,0.7492438,1.93528855,292.69488525
"2023-09-09 08:00:00",163.36082458,0,0.68515635,2.10972548,294.28683472
"2023-09-09 09:00:00",170.11740112,0,0.61102831,2.65798545,295.7203064
"2023-09-09 10:00:00",175.54719543,0,0.59041286,3.19780159,296.06106567
"2023-09-09 11:00:00",175.50006104,0,0.55801797,3.19149828,296.57189941
"2023-09-09 12:00:00",186.34396362,0,0.57011783,2.50478172,296.69100952
"2023-09-09 13:00:00",180.35946655,0,0.6047551,2.63410378,296.78567505
"2023-09-09 14:00:00",175.64147949,0,0.6071049,2.40762281,296.97821045
"2023-09-09 15:00:00",177.82833862,0,0.63167131,1.89106297,296.56344604
"2023-09-09 16:00:00",138.03129578,0,0.68968529,1.36859202,295.93499756
"2023-09-09 17:00:00",131.09413147,0,0.75152981,1.33362246,294.41244507
"2023-09-09 18:00:00",111.92974091,0,0.77351862,0.70487976,292.56277466
"2023-09-09 19:00:00",131.46095276,0,0.80873591,1.94042397,291.43865967
"2023-09-09 20:00:00",140.20458984,0,0.83107507,2.022017,290.83215332
"2023-09-09 21:00:00",142.25086975,0,0.81860876,1.69559908,291.10125732
"2023-09-09 22:00:00",168.32894897,0,0.84392339,1.93845475,290.68127441
"2023-09-09 23:00:00",174.32244873,0,0.89459842,1.62835097,290.03030396
"2023-09-10 00:00:00",159.99295044,0,0.88011825,1.80206764,290.61578369
"2023-09-10 01:00:00",173.24353027,0,0.89910048,1.63144374,290.00231934
"2023-09-10 02:00:00",178.40653992,0,0.92909956,1.59306931,289.44586182
"2023-09-10 03:00:00",170.57063293,0,0.91936493,1.04886997,289.65530396
"2023-09-10 04:00:00",181.19784546,0,0.93940753,0.84697598,289.28823853
"2023-09-10 05:00:00",192.71128845,0,0.9511795,0.84577733,289.15914917
"2023-09-10 06:00:00",198.056427,0,0.9071269,0.94042128,290.73327637
"2023-09-10 07:00:00",206.91604614,0,0.83017588,1.72927499,293.03204346
"2023-09-10 08:00:00",213.34437561,0,0.73717278,1.52786493,294.95898438
"2023-09-10 09:00:00",239.1174469,0,0.65613294,1.41546512,296.84735107
"2023-09-10 10:00:00",237.44541931,0,0.57199556,1.52438176,298.20916748
"2023-09-10 11:00:00",254.83612061,0,0.53500783,1.68614006,299.04681396
"2023-09-10 12:00:00",264.59463501,0,0.51213455,2.01760674,299.11694336
"2023-09-10 13:00:00",267.40078735,0,0.52786624,1.81365693,298.7182312
"2023-09-10 14:00:00",271.62582397,0,0.54130912,1.79735565,298.44335938
"2023-09-10 15:00:00",275.53186035,0,0.57359684,1.90772784,297.82150269
"2023-09-10 16:00:00",256.39846802,0,0.61388052,1.54475236,296.88464355
"2023-09-10 17:00:00",248.82966614,0,0.69376063,1.1133796,294.91903687
"2023-09-10 18:00:00",261.97497559,0,0.76981127,0.83107567,292.53756714
"2023-09-10 19:00:00",274.52435303,0,0.83370018,0.81992835,291.24331665
"2023-09-10 20:00:00",299.11761475,0,0.88916618,1.04359269,290.66729736
"2023-09-10 21:00:00",303.28134155,0,0.9397648,0.73836082,290.34936523
"2023-09-10 22:00:00",309.90640259,0,0.98869962,0.85313874,290.07333374
"2023-09-10 23:00:00",327.66537476,0,0.99291158,0.80184656,289.93652344
"2023-09-11 00:00:00",345.41723633,0,0.99483454,0.4831686,289.73291016
"2023-09-11 01:00:00",25.66443825,0,0.99278957,0.61844313,289.55627441
"2023-09-11 02:00:00",48.22689819,0,0.99341458,0.55566067,289.39562988
"2023-09-11 03:00:00",35.86009598,0,0.9971987,0.73968995,288.75360107
"2023-09-11 04:00:00",66.509552,0,0.99242282,0.50656933,288.8086853
"2023-09-11 05:00:00",81.40707397,0,0.99098837,0.54303133,288.8649292
"2023-09-11 06:00:00",153.12504578,0,0.96366012,0.7956056,290.03448486
"2023-09-11 07:00:00",167.14337158,0,0.8896392,1.42449713,292.33322144
"2023-09-11 08:00:00",177.68847656,0,0.77091002,1.5266304,294.01101685
"2023-09-11 09:00:00",184.78126526,0,0.67055225,1.7380141,294.67468262
"2023-09-11 10:00:00",187.53140259,0,0.60486275,2.18071842,295.60189819
"2023-09-11 11:00:00",189.98550415,0,0.53946346,2.06712508,296.27642822
"2023-09-11 12:00:00",179.54032898,0,0.52013034,1.84755409,296.0453186
"2023-09-11 13:00:00",190.25840759,0,0.5211221,1.9728421,296.39611816
"2023-09-11 14:00:00",182.93763733,0,0.53985971,1.88895309,296.18005371
"2023-09-11 15:00:00",180.28935242,0,0.59126663,1.69106197,295.02398682
"2023-09-11 16:00:00",167.70407104,0,0.65196633,1.7620399,294.23483276
"2023-09-11 17:00:00",173.74224854,0,0.75273597,1.47991979,292.56723022
"2023-09-11 18:00:00",100.94549561,0,0.88498461,1.18316543,290.75021362
"2023-09-11 19:00:00",157.11000061,0,0.94803411,0.54178852,289.42660522
"2023-09-11 20:00:00",163.33963013,0,0.96814549,0.79365563,288.73565674
"2023-09-11 21:00:00",231.23510742,0,0.96497262,1.27265918,288.66815186
"2023-09-11 22:00:00",177.69543457,0,0.96984094,1.15752244,288.43710327
"2023-09-11 23:00:00",186.02433777,0,0.96171588,1.32856977,288.27175903
"2023-09-12 00:00:00",191.78170776,0,0.94813561,1.54275131,288.29327393
"2023-09-12 01:00:00",186.83610535,0,0.94056731,1.27908087,288.19863892
"2023-09-12 02:00:00",187.67970276,0,0.94440496,1.54892254,288.18203735
"2023-09-12 03:00:00",213.6953125,0,0.95172137,1.70651519,288.67453003
"2023-09-12 04:00:00",209.90641785,0,0.94357306,1.40863264,288.7199707
"2023-09-12 05:00:00",188.07054138,0,0.95378113,1.2177043,288.73815918
"2023-09-12 06:00:00",186.14128113,0,0.90860689,0.97629559,290.82650757
"2023-09-12 07:00:00",187.28128052,0,0.84993613,1.66669285,293.28848267
"2023-09-12 08:00:00",206.81253052,0,0.76842296,2.00324368,294.97808838
"2023-09-12 09:00:00",236.7663269,0,0.73564625,1.49468493,296.27883911
"2023-09-12 10:00:00",210.25810242,0,0.66632503,1.85424876,297.637146
"2023-09-12 11:00:00",226.33630371,0,0.73617947,2.69784045,296.50765991
"2023-09-12 12:00:00",257.63293457,0,0.69926822,3.01907229,296.64508057
"2023-09-12 13:00:00",258.42202759,0,0.6449011,2.92560339,295.82382202
"2023-09-12 14:00:00",258.02346802,0,0.66228098,2.81536198,295.19302368
"2023-09-12 15:00:00",260.75018311,0,0.81300747,2.52833557,293.03103638
"2023-09-12 16:00:00",264.8203125,0,0.85205531,2.34478593,292.10653687
"2023-09-12 17:00:00",262.64904785,0,0.88576269,2.3952167,291.40579224
"2023-09-12 18:00:00",260.8598938,0,0.95708227,2.48207355,290.77120972
"2023-09-12 19:00:00",259.5788269,0,0.98111522,1.79145575,290.58081055
"2023-09-12 20:00:00",280.29769897,0,0.99129307,1.57923341,290.46655273
"2023-09-12 21:00:00",234.97679138,0,0.98491526,0.79378414,290.30380249
"2023-09-12 22:00:00",233.18754578,0,1.00000644,0.583812,289.67776489
"2023-09-12 23:00:00",284.23474121,0,0.99382693,0.76105064,289.46151733
"2023-09-13 00:00:00",166.17210388,0,0.99619198,0.70450372,288.97335815
"2023-09-13 01:00:00",160.90634155,0,1.00000656,0.43356794,288.79412842
"2023-09-13 02:00:00",217.37504578,0,0.99854153,0.39340457,288.81774902
"2023-09-13 03:00:00",82.8367157,0,1.00000668,0.59572685,288.59255981
"2023-09-13 04:00:00",289.17205811,0,0.99783993,0.56238925,288.74768066
"2023-09-13 05:00:00",25.03946114,0,0.99875569,1.14770269,288.59750366
"2023-09-13 06:00:00",328.37518311,0,0.97307479,0.65388769,289.41943359
"2023-09-13 07:00:00",10.57037163,0.09472656,0.9806124,0.50338453,290.06719971
"2023-09-13 08:00:00",13.75808048,7.55273438,0.99669421,1.61112487,289.99795532
"2023-09-13 09:00:00",7.82818079,0,0.99753267,0.99153697,289.9258728
"2023-09-13 10:00:00",51.66427994,6.31884766,0.99625051,0.76532775,289.94824219
"2023-09-13 11:00:00",63.49222565,10.03515625,0.99092478,0.95055622,289.97567749
"2023-09-13 12:00:00",342.85958862,0,0.99397641,3.449646,289.3225708
"2023-09-13 13:00:00",352.78924561,0.01025391,0.95311338,3.18172669,289.3013916
"2023-09-13 14:00:00",353.81298828,0.01220703,0.93448222,2.68626499,289.47058105
"2023-09-13 15:00:00",336.07849121,0,0.89204752,2.15442848,289.29553223
"2023-09-13 16:00:00",326.30493164,0,0.81222904,2.71441507,289.2321167
"2023-09-13 17:00:00",346.44558716,0,0.81793702,2.23138809,288.61334229
"2023-09-13 18:00:00",292.03933716,0,0.87999511,1.46243501,287.87701416
"2023-09-13 19:00:00",315.74221802,0,0.91798967,1.20396042,287.39498901
"2023-09-13 20:00:00",310.35192871,0,0.93837559,1.15030861,286.78503418
"2023-09-13 21:00:00",320.75033569,0,0.96544504,1.84653974,286.41372681
"2023-09-13 22:00:00",317.50018311,0,0.91918039,1.99618351,286.65679932
"2023-09-13 23:00:00",323.39068604,0,0.91768521,2.25527501,286.24685669
"2023-09-14 00:00:00",351.14080811,0,0.92044729,1.93942904,285.83355713
"2023-09-14 01:00:00",341.99230957,0,0.92401803,1.96597981,285.77954102
"2023-09-14 02:00:00",334.42999268,0,0.94803548,1.33620429,285.33840942
"2023-09-14 03:00:00",334.15664673,0,0.97139692,1.54878235,285.1774292
"2023-09-14 04:00:00",323.78912354,0.00048828,0.97702694,0.98046213,286.08535767
"2023-09-14 05:00:00",325.68075562,0.1484375,0.9775002,1.08762145,286.40270996
"2023-09-14 06:00:00",350.50015259,0,0.93991792,1.61587322,288.0133667
"2023-09-14 07:00:00",6.59404087,0.015625,0.88074374,1.84682894,288.76489258
"2023-09-14 08:00:00",21.148592,0.03027344,0.79604161,1.58164012,289.54580688
"2023-09-14 09:00:00",25.64855385,0,0.76445556,1.65617096,290.3949585
"2023-09-14 10:00:00",36.32826233,0.03027344,0.8150686,1.6995213,289.51882935
"2023-09-14 11:00:00",67.69548035,0.26660156,0.89839649,0.66485107,288.67260742
"2023-09-14 12:00:00",352.60961914,0,0.81085664,0.49662322,289.7890625
"2023-09-14 13:00:00",83.67974091,0.11987305,0.91057289,0.90822691,288.72973633
"2023-09-14 14:00:00",85.5550766,0.12841797,0.86003596,0.55727422,289.23297119
"2023-09-14 15:00:00",272.48443604,0,0.7775622,1.45827031,289.87097168
"2023-09-14 16:00:00",274.28125,0,0.76395172,1.48763192,289.29226685
"2023-09-14 17:00:00",289.89117432,0,0.84560114,0.44737321,287.84957886
"2023-09-14 18:00:00",149.51594543,0,0.9523977,0.33093446,286.04867554
"2023-09-14 19:00:00",257.50006104,0,0.94479978,0.36866057,285.17523193
"2023-09-14 20:00:00",173.51568604,0,0.93224186,0.32494143,284.75408936
"2023-09-14 21:00:00",221.36001587,0,0.9278934,0.52876842,284.42272949
"2023-09-14 22:00:00",279.68829346,0,0.89200485,0.53713459,284.2255249
"2023-09-14 23:00:00",210.81289673,0,0.8838414,0.38862345,284.0335083
"2023-09-15 00:00:00",168.65643311,0,0.90445614,0.27453867,283.49301147
"2023-09-15 01:00:00",185.82032776,0,0.88898385,0.3842971,283.4602356
"2023-09-15 02:00:00",231.07087708,0,0.87668538,0.64672506,283.57318115
"2023-09-15 03:00:00",236.07038879,0,0.87769246,0.51882559,283.82241821
"2023-09-15 04:00:00",190.21884155,0,0.91701442,0.37322018,283.3885498
"2023-09-15 05:00:00",169.83610535,0,0.93433321,0.38731417,283.27316284
"2023-09-15 06:00:00",165.78945923,0,0.88953334,0.75378484,285.07345581
"2023-09-15 07:00:00",173.28910828,0,0.82758272,1.18583429,287.5508728
"2023-09-15 08:00:00",184.66421509,0,0.70847273,1.99623406,289.18087769
"2023-09-15 09:00:00",193.66409302,0,0.64227903,2.30421972,290.26004028
"2023-09-15 10:00:00",188.2192688,0,0.64801621,2.25840473,290.29241943
"2023-09-15 11:00:00",178.98439026,0,0.67432153,2.05907369,290.5614624
"2023-09-15 12:00:00",171.70359802,0,0.6981858,2.19363713,290.88250732
"2023-09-15 13:00:00",168.34440613,0,0.65773439,2.25059223,291.0609436
"2023-09-15 14:00:00",154.37507629,0,0.73202932,2.27887821,290.69039917
"2023-09-15 15:00:00",144.0078125,0,0.75705361,2.44961214,290.36734009
"2023-09-15 16:00:00",120.89906311,0,0.78998244,2.28683686,289.80725098
"2023-09-15 17:00:00",106.13298798,0,0.84473145,1.87948263,288.81143188
"2023-09-15 18:00:00",104.74229431,0,0.86862743,2.20351505,287.60122681
"2023-09-15 19:00:00",111.77378082,0,0.87131381,2.1134367,287.24182129
"2023-09-15 20:00:00",115.95324707,0,0.8827734,2.23211622,287.28717041
"2023-09-15 21:00:00",119.58644867,0,0.8678965,2.17429352,287.33935547
"2023-09-15 22:00:00",144.18765259,0,0.83943182,2.1154635,287.20672607
"2023-09-15 23:00:00",145.92993164,0,0.81963319,1.92356825,286.68670654
"2023-09-16 00:00:00",143.32151794,0,0.83147347,2.16688037,286.3991394
"2023-09-16 01:00:00",137.92253113,0,0.86723381,1.76438594,285.76593018
"2023-09-16 02:00:00",142.44674683,0,0.88941991,1.83413899,285.23165894
"2023-09-16 03:00:00",140.72679138,0,0.92524779,1.85010612,284.24523926
"2023-09-16 04:00:00",131.59425354,0,0.9420324,1.77508533,283.97070312
"2023-09-16 05:00:00",132.85166931,0,0.94093382,1.7564584,283.89370728
"2023-09-16 06:00:00",127.09381866,0,0.89283812,2.00829005,285.8550415
"2023-09-16 07:00:00",139.4140625,0,0.80012554,2.09872079,288.41131592
"2023-09-16 08:00:00",143.60176086,0,0.75260091,2.70710373,289.97979736
"2023-09-16 09:00:00",142.18856812,0,0.71504796,3.09573317,290.73397827
"2023-09-16 10:00:00",150.32873535,0,0.67624438,3.15586543,291.3770752
"2023-09-16 11:00:00",154.64964294,0,0.65041095,3.15909266,291.87857056
"2023-09-16 12:00:00",150.98468018,0,0.64886957,3.35699463,292.07937622
"2023-09-16 13:00:00",154.65696716,0,0.64635187,3.2091043,291.73809814
"2023-09-16 14:00:00",147.34397888,0,0.6334126,2.96617317,291.81011963
"2023-09-16 15:00:00",132.91445923,0,0.65672827,2.51309443,291.48336792
"2023-09-16 16:00:00",118.03933716,0,0.72302794,1.83482277,290.79315186
"2023-09-16 17:00:00",99.84391785,0,0.80426645,1.23604405,289.4781189
"2023-09-16 18:00:00",93.12529755,0,0.90215236,1.35950696,287.74273682
"2023-09-16 19:00:00",122.21914673,0,0.92935926,1.52056086,286.92593384
"2023-09-16 20:00:00",140.31262207,0,0.9311142,1.36606753,286.45358276
"2023-09-16 21:00:00",162.50094604,0,0.92350775,1.23016715,286.41705322
"2023-09-16 22:00:00",154.61720276,0,0.93618011,1.14564991,286.2479248
"2023-09-16 23:00:00",156.17189026,0,0.93721759,1.149791,286.48547363
"2023-09-17 00:00:00",141.02378845,0,0.94034493,0.85640496,285.66448975
"2023-09-17 01:00:00",142.95413208,0,0.90990353,0.82456928,286.52661133
"2023-09-17 02:00:00",140.19580078,0,0.87919635,0.77759928,286.90866089
"2023-09-17 03:00:00",65.78923035,0,0.88195002,0.43599126,286.77874756
"2023-09-17 04:00:00",21.00911331,0,0.86450928,1.34565449,286.25152588
"2023-09-17 05:00:00",10.96959114,0,0.91644979,1.66586506,285.51525879
"2023-09-17 06:00:00",21.81266975,0,0.91319978,1.76621592,287.56719971
"2023-09-17 07:00:00",42.86799622,0,0.90708065,1.44324625,289.94696045
"2023-09-17 08:00:00",60.07837677,0,0.71123403,2.68285418,292.23690796
"2023-09-17 09:00:00",75.74351501,0,0.64537644,2.72700405,293.37832642
"2023-09-17 10:00:00",77.24664307,0,0.62184691,2.98709702,293.78964233
"2023-09-17 11:00:00",77.68096161,0,0.60873926,3.28153753,294.0592041
"2023-09-17 12:00:00",75.40666962,0,0.61034119,3.63785243,293.79821777
"2023-09-17 13:00:00",73.01689911,0,0.64569569,3.57781625,293.42947388
"2023-09-17 14:00:00",67.54055023,0,0.7056933,4.0612464,292.28952026
"2023-09-17 15:00:00",72.30503845,0,0.71187329,4.64214134,291.63708496
"2023-09-17 16:00:00",74.82997894,0,0.74435973,4.37610483,290.96160889
"2023-09-17 17:00:00",73.80489349,0,0.81046128,4.08199501,290.08911133
"2023-09-17 18:00:00",74.79695892,0,0.84638071,4.1212368,289.39562988
"2023-09-17 19:00:00",76.96146393,0,0.84728098,4.38185978,289.32287598
"2023-09-17 20:00:00",80.20314789,0,0.84265763,4.53177118,289.45880127
"2023-09-17 21:00:00",83.18042755,0,0.84436655,3.98617077,289.36425781
"2023-09-17 22:00:00",83.04019928,0,0.86356223,4.18515062,289.39556885
"2023-09-17 23:00:00",87.8596344,0,0.8971467,4.56641293,289.51577759
"2023-09-18 00:00:00",93.89916992,0,0.92029428,5.1344862,289.76412964
"2023-09-18 01:00:00",98.7275238,0,0.93010587,4.87988663,289.97189331
"2023-09-18 02:00:00",101.82293701,0,0.94119906,4.40518045,290.0456543
"2023-09-18 03:00:00",103.58663177,0,0.95375717,4.35897732,289.91122437
"2023-09-18 04:00:00",106.85939026,0,0.96929085,3.96380973,289.81710815
"2023-09-18 05:00:00",113.62509155,0,0.97588277,3.47683668,289.7401123
"2023-09-18 06:00:00",108.98513794,0,0.9535287,3.46245122,290.09521484
"2023-09-18 07:00:00",119.5322113,0,0.88181156,3.47468472,291.23657227
"2023-09-18 08:00:00",129.10969543,0,0.80992699,4.01968718,292.55136108
"2023-09-18 09:00:00",137.00038147,0,0.76122028,4.73501492,293.29443359
"2023-09-18 10:00:00",143.33627319,0,0.72278273,4.8122859,294.06387329
"2023-09-18 11:00:00",140.77430725,0,0.70753878,4.82195663,294.58596802
"2023-09-18 12:00:00",134.14115906,0,0.7187233,5.12261152,294.79290771
"2023-09-18 13:00:00",133.85955811,0,0.68596268,5.00645208,295.49868774
"2023-09-18 14:00:00",134.82849121,0,0.67471701,4.71555519,295.53643799
"2023-09-18 15:00:00",135.49243164,0,0.68497121,3.76152849,295.13391113
"2023-09-18 16:00:00",131.71102905,0,0.70651734,3.49273849,294.42895508
"2023-09-18 17:00:00",144.52359009,0,0.71625322,3.3408494,293.9753418
"2023-09-18 18:00:00",159.25006104,0,0.72666025,4.00582218,293.91015625
"2023-09-18 19:00:00",168.82049561,0,0.69524264,4.21421337,294.37869263
"2023-09-18 20:00:00",199.01603699,0,0.73845583,4.0946064,293.6211853
"2023-09-18 21:00:00",198.7815094,0,0.78957289,3.30884886,292.60943604
"2023-09-18 22:00:00",206.07858276,0,0.79058021,2.96766639,292.4357605
"2023-09-18 23:00:00",203.72929382,0,0.85718513,2.92438602,291.53515625
"2023-09-19 00:00:00",197.12582397,0,0.92447662,2.50131965,290.68933105
"2023-09-19 01:00:00",197.30563354,0,0.91164434,2.93560553,290.68115234
"2023-09-19 02:00:00",200.89131165,0,0.87352043,4.07570267,291.39147949
"2023-09-19 03:00:00",215.25100708,0,0.90818822,4.55838108,290.89764404
"2023-09-19 04:00:00",223.50854492,0,0.9293521,4.43897772,290.46862793
"2023-09-19 05:00:00",227.25897217,0,0.88470471,4.78556442,290.53103638
"2023-09-19 06:00:00",248.2658844,0,0.8099438,6.77185059,289.99688721
"2023-09-19 07:00:00",245.65818787,0.00366211,0.79418105,6.88074827,289.67831421
"2023-09-19 08:00:00",245.6796875,0.00732422,0.76178581,7.55119181,289.46069336
"2023-09-19 09:00:00",249.54956055,0,0.72176075,7.60581064,289.33984375
"2023-09-19 10:00:00",248.90634155,0.00048828,0.68248379,7.47147655,289.48294067
"2023-09-19 11:00:00",251.42533875,0,0.66597348,7.69734859,289.72097778
"2023-09-19 12:00:00",242.6098175,0,0.68371928,7.2002039,289.26483154
"2023-09-19 13:00:00",242.19250488,0,0.68712199,6.8708725,289.04541016
"2023-09-19 14:00:00",247.64292908,0,0.65811527,6.8900156,289.26019287
"2023-09-19 15:00:00",246.19145203,0,0.65614724,6.20112133,289.18884277
"2023-09-19 16:00:00",233.5499115,0,0.69179225,4.91095066,289.04040527
"2023-09-19 17:00:00",220.64091492,0,0.65446973,5.55810642,289.24121094
"2023-09-19 18:00:00",215.34765625,0,0.65695709,6.59664154,289.50802612
